Game_Name,Game_url,Tags
Mimicry,https://store.steampowered.com/app/1804170/Mimicry/?snr=1_7_7_7000_150_36,"Survival,Action,Space,Minigames,Horror,Gore,Blood,Online Co-Op,Multiplayer,Psychological Horror,Violent,Co-op,Team-Based,Stealth,Indie,Atmospheric,Survival Horror,Social Deduction,Casual,3D"
Frontier Hunter: Erza’s Wheel of Fortune,https://store.steampowered.com/app/1429500/Frontier_Hunter_Erzas_Wheel_of_Fortune/?snr=1_7_7_7000_150_36,"Early Access,Metroidvania,Anime,Action,Exploration,RPG,Female Protagonist,Action RPG,JRPG,Action-Adventure,Souls-like,Side Scroller,Adventure,2D Platformer,Platformer,Dungeon Crawler,Open World,Story Rich,Hack and Slash,Cute"
DUSK,https://store.steampowered.com/app/519860/DUSK/?snr=1_7_7_7000_150_37,"FPS,Retro,Shooter,Fast-Paced,Horror,Old School,First-Person,Lovecraftian,Great Soundtrack,1990's,Action,Dark Humor,Singleplayer,Classic,Atmospheric,Arena Shooter,Blood,Level Editor,PvP,Bullet Time"
Heroes of Hammerwatch,https://store.steampowered.com/app/677120/Heroes_of_Hammerwatch/?snr=1_7_7_7000_150_37,"Roguelite,Action Roguelike,Pixel Graphics,Co-op,RPG,Multiplayer,Dungeon Crawler,Online Co-Op,Indie,Action,Adventure,2D,Procedural Generation,Hack and Slash,Top-Down,Roguelike,Singleplayer,Bullet Hell,Action RPG,Fantasy"
Strategic Mind: The Pacific,https://store.steampowered.com/app/991810/Strategic_Mind_The_Pacific/?snr=1_7_7_7000_150_37,"Singleplayer,Board Game,Turn-Based Tactics,Tactical RPG,Wargame,War,World War II,Military,Naval,Difficult,Turn-Based,Strategy RPG,Turn-Based Strategy,Strategy,Historical,3D,Alternate History,Naval Combat,Story Rich,Turn-Based Combat"
Talisman: Digital Edition,https://store.steampowered.com/app/247000/Talisman_Digital_Edition/?snr=1_7_7_7000_150_37,"Board Game,Tabletop,Strategy,Multiplayer,RPG,Indie,Turn-Based,Fantasy,Card Game,Local Multiplayer,Games Workshop,Singleplayer,Adventure,Local Co-Op,Turn-Based Strategy,Casual,Touch-Friendly,PvP,2.5D,Grid-Based Movement"
StrikeForce Kitty,https://store.steampowered.com/app/745330/StrikeForce_Kitty/?snr=1_7_7_7000_150_37,"Indie,Casual,Adventure,Platformer,2D,Arcade,Cats,Cute,Singleplayer"
Goat Simulator,https://store.steampowered.com/app/265930/Goat_Simulator/?snr=1_7_7_7000_150_37,"Simulation,Funny,Comedy,Open World,Sandbox,Physics,Destruction,Casual,Indie,Action,Memes,Singleplayer,Third Person,Co-op,Local Multiplayer,Dark Humor,3D,Cute,Exploration,Arcade"
Tales From Space: Mutant Blobs Attack,https://store.steampowered.com/app/206370/Tales_From_Space_Mutant_Blobs_Attack/?snr=1_7_7_7000_150_37,"Side Scroller,Exploration,Puzzle Platformer,2D Platformer,Puzzle,Platformer,Dark Comedy,2D,Dark Humor,Funny,Controller,Action,Cartoony,Colorful,Hand-drawn,Family Friendly,Sci-fi,Space,Comedy,Physics"
Darksiders III,https://store.steampowered.com/app/606280/Darksiders_III/?snr=1_7_7_7000_150_37,"Hack and Slash,Action,Female Protagonist,Singleplayer,Adventure,Souls-like,RPG,Action-Adventure,Open World,Violent,Third Person,Story Rich,Atmospheric,Dark Fantasy,Post-apocalyptic,Puzzle,Fantasy,Gore,Difficult,Dark"
Creed: Rise to Glory™,https://store.steampowered.com/app/804490/Creed_Rise_to_Glory/?snr=1_7_7_7000_150_37,"VR,Fighting,Boxing,Sports,Action,Multiplayer,Simulation,Indie"
Frame - Portals on Steroids,https://store.steampowered.com/app/1916610/Frame__Portals_on_Steroids/?snr=1_7_7_7000_150_37,"Puzzle,Physics,Logic,FPS,Linear,Singleplayer,Adventure,Puzzle Platformer,Abstract,Artificial Intelligence,Mystery Dungeon,Futuristic,Sokoban,3D,First-Person,Strategy,Historical,Narration,Indie"
Russian Life Simulator,https://store.steampowered.com/app/1070330/Russian_Life_Simulator/?snr=1_7_7_7000_150_37,"Simulation,Memes,Clicker,Singleplayer,2D,Indie,Action,Great Soundtrack,Strategy,Casual,Atmospheric,Sports,Life Sim,Relaxing,Story Rich,Family Friendly,Adventure,Lore-Rich,Character Customization,Stylized"
СТРАШНО И ТОЧКА,https://store.steampowered.com/app/2471820/_/?snr=1_7_7_7000_150_37,"Horror,Action,Memes,Dark Humor,Violent,Psychological Horror,Dark Comedy,Dark,Atmospheric,Realistic,Comedy,Adventure,RPG,First-Person,Hidden Object,Simulation,Survival,Action-Adventure,Stealth,Singleplayer"
Handball Manager 2021,https://store.steampowered.com/app/1262930/Handball_Manager_2021/?snr=1_7_7_7000_150_37,"Sports,Simulation,Management,Economy,Life Sim,Turn-Based Tactics,Turn-Based Strategy,Tutorial,Indie,Strategy,Building,Moddable,Old School,Retro,Political Sim,3D Vision,Choices Matter,Character Customization,Singleplayer,Nonlinear"
Internet Cafe Simulator,https://store.steampowered.com/app/1136160/Internet_Cafe_Simulator/?snr=1_7_7_7000_150_37,"Simulation,Indie,Sexual Content,Management,Adventure,Singleplayer,Nudity,First-Person,Economy,Open World,Funny,Multiplayer,Strategy,Action,Walking Simulator,Replay Value,Hacking,Exploration,Atmospheric,Multiple Endings"
Backpack Hero,https://store.steampowered.com/app/1970580/Backpack_Hero/?snr=1_7_7_7000_150_37,"Early Access,Strategy,Roguelike Deckbuilder,Indie,Inventory Management,Singleplayer,RPG,Turn-Based,Replay Value,Roguelike,Dungeon Crawler,Roguelite,Deckbuilding,Procedural Generation,Card Battler,Tactical,Cute,Cozy,Loot,Mouse only"
Mind Scanners,https://store.steampowered.com/app/1389550/Mind_Scanners/?snr=1_7_7_7000_150_37,"Dystopian,Political,Simulation,Multiple Endings,RPG,Futuristic,Singleplayer,Atmospheric,Management,Story Rich,Pixel Graphics,Retro,Political Sim,Psychological,Time Management,Minimalist,Point & Click,Cyberpunk,Choices Matter,2D"
My Dream Setup,https://store.steampowered.com/app/2200780/My_Dream_Setup/?snr=1_7_7_7000_150_38,"Design & Illustration,Relaxing,Simulation,Building,Casual,Sandbox,Indie,Immersive Sim,Cute,Atmospheric,Cozy,Minimalist,Stylized,3D,Management,Isometric,Colorful,Singleplayer,Music,Replay Value"
Nuclear Throne,https://store.steampowered.com/app/242680/Nuclear_Throne/?snr=1_7_7_7000_150_38,"Action Roguelike,Roguelike,Indie,Pixel Graphics,Difficult,Bullet Hell,Action,Roguelite,Top-Down Shooter,Great Soundtrack,Post-apocalyptic,Shooter,Local Co-Op,Singleplayer,Top-Down,2D,Twin Stick Shooter,Perma Death,RPG,Local Multiplayer"
Crisis in the Kremlin,https://store.steampowered.com/app/599750/Crisis_in_the_Kremlin/?snr=1_7_7_7000_150_38,"Political Sim,Strategy,Cold War,Simulation,Indie,Politics,Historical,Alternate History,Grand Strategy,Diplomacy,Choices Matter,Story Rich,RPG,Management,Political,Turn-Based Strategy,Strategy RPG,CRPG,Choose Your Own Adventure,Multiple Endings"
Mordheim: City of the Damned,https://store.steampowered.com/app/276810/Mordheim_City_of_the_Damned/?snr=1_7_7_7000_150_38,"Tactical,Games Workshop,RPG,Strategy,Turn-Based,Dark Fantasy,Turn-Based Tactics,Turn-Based Strategy,Multiplayer,Turn-Based Combat,Fantasy,Perma Death,Singleplayer,Medieval,Procedural Generation,Board Game,Indie,Controller,Tactical RPG,Competitive"
Ben and Ed,https://store.steampowered.com/app/395200/Ben_and_Ed/?snr=1_7_7_7000_150_38,"Action,Parkour,Zombies,Multiplayer,Funny,3D Platformer,Gore,Indie,Adventure,Singleplayer,Difficult,Horror,Comedy,Great Soundtrack,Co-op,Sports,Blood,Platformer,Dark Humor,Dark"
Dust to the End,https://store.steampowered.com/app/1074070/Dust_to_the_End/?snr=1_7_7_7000_150_38,"Simulation,Hand-drawn,Post-apocalyptic,Adventure,Trading,Open World,Strategy,Turn-Based Combat,RPG,Turn-Based Strategy,Strategy RPG,Tactical RPG,City Builder,Base Building,Indie,Futuristic,Survival,Economy,Character Customization,Female Protagonist"
Half-Life,https://store.steampowered.com/app/70/HalfLife/?snr=1_7_7_7000_150_38,"FPS,Sci-fi,Classic,Multiplayer,1990's,Singleplayer,Action,Shooter,First-Person,Aliens,Silent Protagonist,Story Rich,Atmospheric,Moddable,Adventure,Retro,Action-Adventure,Gore,Difficult,PvP"
Touhou Mystia's Izakaya,https://store.steampowered.com/app/1584090/Touhou_Mystias_Izakaya/?snr=1_7_7_7000_150_38,"Pixel Graphics,Casual,RPG,Simulation,Faith,Time Management,Comedy,Anime,JRPG,2D,Colorful,Clicker,Cartoon,Drama,1990's,Old School,Story Rich,Female Protagonist,Multiple Endings,Cooking"
Blades of Jianghu: Ballad of Wind and Dust,https://store.steampowered.com/app/2179300/Blades_of_Jianghu_Ballad_of_Wind_and_Dust/?snr=1_7_7_7000_150_38,"JRPG,Adventure,Turn-Based Strategy,Multiple Endings,RPG,Strategy,Singleplayer,Interactive Fiction,Turn-Based Tactics,Romance,Sexual Content,Anime,Story Rich,Dungeon Crawler,Casual,NSFW,Hentai,Nudity,2D Platformer,Drama"
Starpoint Gemini Warlords,https://store.steampowered.com/app/419480/Starpoint_Gemini_Warlords/?snr=1_7_7_7000_150_38,"Space,RPG,Open World,Strategy,Simulation,Sci-fi,Space Sim,Singleplayer,4X,Sandbox,Base Building,Spaceships,Moddable,Indie,Strategy RPG,Flight,Controller,Grand Strategy,Tactical RPG,Third Person"
The Jolly Gang's Misadventures in Africa / Масяня в полной Африке,https://store.steampowered.com/app/1048920/The_Jolly_Gangs_Misadventures_in_Africa/?snr=1_7_7_7000_150_38,"Adventure,Indie,Casual,Point & Click,Hidden Object,Addictive,Singleplayer,Strategy"
Cepheus Protocol,https://store.steampowered.com/app/979640/Cepheus_Protocol/?snr=1_7_7_7000_150_38,"Early Access,Survival,War,Military,Tanks,Base Building,Horror,Perma Death,Difficult,Real-Time,Open World,RTS,Strategy,Gore,Bullet Time,Zombies,Action,Simulation,Tactical,Adventure"
Occult,https://store.steampowered.com/app/1644490/Occult/?snr=1_7_7_7000_150_38,"Horror,Multiplayer,Co-op,Psychological Horror,3D,First-Person,Online Co-Op,Multiple Endings,Atmospheric,Dark,Action,Indie,Mystery,Violent,Singleplayer,Massively Multiplayer,Early Access,Survival Horror,Adventure,Puzzle"
Dragonspire,https://store.steampowered.com/app/2160380/Dragonspire/?snr=1_7_7_7000_150_38,"Anime,Co-op,Action Roguelike,Early Access,Multiplayer,Hack and Slash,Indie,Female Protagonist,Difficult,Adventure,Top-Down,RPG,Atmospheric,Dungeon Crawler,Replay Value,Roguelike,Roguelite,Online Co-Op,Action,PvE"
Iratus: Lord of the Dead,https://store.steampowered.com/app/807120/Iratus_Lord_of_the_Dead/?snr=1_7_7_7000_150_38,"RPG,Strategy,Indie,Turn-Based Combat,Roguelike,Dark Fantasy,Roguelite,Villain Protagonist,Dark,Turn-Based,Turn-Based Tactics,Lovecraftian,Fantasy,2D,Difficult,Replay Value,Gothic,Dungeon Crawler,Violent,Gore"
MADiSON,https://store.steampowered.com/app/1670870/MADiSON/?snr=1_7_7_7000_150_38,"Horror,Psychological Horror,Dark,Survival Horror,First-Person,Puzzle,Survival,Adventure,Atmospheric,Indie,Violent,Singleplayer,Action,Simulation,Gore,Exploration,Story Rich,Demons,Stealth,Action-Adventure"
The Guild Gold Edition,https://store.steampowered.com/app/39520/The_Guild_Gold_Edition/?snr=1_7_7_7000_150_39,"Strategy,Simulation,Medieval,Economy,Management,Trading,Classic"
N++ (NPLUSPLUS),https://store.steampowered.com/app/230270/N_NPLUSPLUS/?snr=1_7_7_7000_150_39,"Precision Platformer,Local Co-Op,2D Platformer,Local Multiplayer,Action,Difficult,Parkour,Level Editor,Minimalist,Indie,Ninja,Singleplayer,Puzzle Platformer,Fast-Paced,Colorful,4 Player Local,Arcade,Family Friendly,Physics,Multiplayer"
Haydee,https://store.steampowered.com/app/530890/Haydee/?snr=1_7_7_7000_150_39,"Sexual Content,Nudity,Mature,Female Protagonist,NSFW,Puzzle,Third-Person Shooter,Difficult,Singleplayer,Robots,Action,Indie,Platformer,Metroidvania,Puzzle Platformer,Shooter,Adventure,Survival,Memes,Horror"
Stardeus,https://store.steampowered.com/app/1380910/Stardeus/?snr=1_7_7_7000_150_39,"Early Access,Colony Sim,Base Building,Strategy,Survival,Resource Management,Space,Crafting,Moddable,Space Sim,God Game,Simulation,Procedural Generation,Sandbox,Management,Science,Automation,Building,Immersive Sim,Time Management"
Beyond: Two Souls,https://store.steampowered.com/app/960990/Beyond_Two_Souls/?snr=1_7_7_7000_150_39,"Adventure,Choices Matter,Story Rich,Female Protagonist,Cinematic,Singleplayer,Emotional,Sci-fi,Dynamic Narration,Quick-Time Events,Third Person,Narration,Atmospheric,Horror,Thriller,Co-op,Great Soundtrack,Beautiful,Violent,Drama"
Jenny LeClue - Detectivu,https://store.steampowered.com/app/319870/Jenny_LeClue__Detectivu/?snr=1_7_7_7000_150_39,"Detective,Mystery,Female Protagonist,Atmospheric,Adventure,Colorful,Puzzle,2D,Indie,Story Rich,Casual,Exploration,Kickstarter,Cartoon,Cinematic,Crime,Drama,Emotional,Funny,Horror"
The House of Da Vinci 3,https://store.steampowered.com/app/1603640/The_House_of_Da_Vinci_3/?snr=1_7_7_7000_150_39,"Adventure,Indie,Puzzle,Point & Click,Casual,Exploration,Hidden Object,3D,First-Person,Realistic,Atmospheric,Detective,Historical,Logic,Mystery,Time Travel,Story Rich,Singleplayer,Escape Room,Strategy"
Teslagrad Remastered,https://store.steampowered.com/app/2168150/Teslagrad_Remastered/?snr=1_7_7_7000_150_39,"Adventure,Action,Puzzle,Platformer,Action-Adventure,Steampunk,Indie,Puzzle Platformer,Metroidvania,2D,2D Platformer,Side Scroller,Singleplayer,Colorful,Stylized,Atmospheric,Fantasy,Logic,Medieval,Combat"
Move or Die,https://store.steampowered.com/app/323850/Move_or_Die/?snr=1_7_7_7000_150_39,"Multiplayer,Funny,Local Multiplayer,Action,Fast-Paced,2D,Indie,4 Player Local,Online Co-Op,Platformer,Casual,Competitive,Co-op,Local Co-Op,Arcade,Great Soundtrack,Memes,Party Game,Singleplayer,Party"
Stronghold 3 Gold,https://store.steampowered.com/app/47400/Stronghold_3_Gold/?snr=1_7_7_7000_150_39,"Strategy,City Builder,Medieval,Simulation,RTS,Resource Management,Multiplayer,Historical,Sandbox,Base Building,Singleplayer,Open World,Co-op,Atmospheric,Classic,Building,Survival,Economy,Real-Time,Great Soundtrack"
Last Call BBS,https://store.steampowered.com/app/1511780/Last_Call_BBS/?snr=1_7_7_7000_150_39,"Puzzle,Automation,Retro,1990's,Solitaire,Sandbox,Logic,Pixel Graphics,Building,Mechs,PvP,Card Game,Arcade,Simulation,2D,Casual,Old School,Multiplayer,Singleplayer,Local Multiplayer"
Paint the Town Red,https://store.steampowered.com/app/337320/Paint_the_Town_Red/?snr=1_7_7_7000_150_39,"Gore,Action,Blood,Fighting,Violent,Multiplayer,First-Person,Roguelike,Physics,Funny,Roguelite,Voxel,Beat 'em up,Singleplayer,Indie,FPS,Mature,Adventure,Difficult,Arcade"
Party Hard 2,https://store.steampowered.com/app/572430/Party_Hard_2/?snr=1_7_7_7000_150_39,"Indie,Violent,Action,Pixel Graphics,Stealth,Strategy,Simulation,Adventure,Great Soundtrack,Singleplayer,Psychedelic,Funny,Difficult,Top-Down,Tactical,Music,Villain Protagonist,Multiplayer,Gore,Co-op"
Battle Talent,https://store.steampowered.com/app/1331510/Battle_Talent/?snr=1_7_7_7000_150_39,"VR,Swordplay,Moddable,Gore,Sandbox,Action Roguelike,Combat,Dungeon Crawler,Action-Adventure,Hack and Slash,Roguelite,Physics,Realistic,Fantasy,Fighting,Singleplayer,Violent,Mod,Magic,Simulation"
Silica,https://store.steampowered.com/app/1494420/Silica/?snr=1_7_7_7000_150_39,"Strategy,RTS,Sci-fi,Early Access,Multiplayer,Singleplayer,Aliens,Shooter,PvP,Indie,Action,FPS,First-Person,Co-op,PvE,3D,Futuristic,Online Co-Op,Top-Down,Arena Shooter"
Poppy Playtime,https://store.steampowered.com/app/1721470/Poppy_Playtime/?snr=1_7_7_7000_150_39,"Horror,Singleplayer,Multiplayer,First-Person,Puzzle,Survival Horror,Free to Play,Dark,Mystery,Survival,Indie,Psychological Horror,Thriller,Lore-Rich,1980s,Atmospheric,Adventure,Action,Cartoony,Action-Adventure"
Pocket Mirror ~ GoldenerTraum,https://store.steampowered.com/app/1899060/Pocket_Mirror__GoldenerTraum/?snr=1_7_7_7000_150_39,"Horror,Adventure,RPG,Casual,Puzzle,Interactive Fiction,2D,Singleplayer,Anime,Choose Your Own Adventure,Pixel Graphics,Female Protagonist,Exploration,CRPG,Colorful,Stylized,Top-Down,Atmospheric,Dark Fantasy,Dark"
Catan Universe,https://store.steampowered.com/app/544730/Catan_Universe/?snr=1_7_7_7000_150_39,"Board Game,Casual,Strategy,Multiplayer,Free to Play,Card Game,Tabletop"
Not For Broadcast,https://store.steampowered.com/app/1147550/Not_For_Broadcast/?snr=1_7_7_7000_150_39,"Adventure,1980s,Dystopian,Choices Matter,Simulation,Dark Comedy,Story Rich,FMV,Multiple Endings,Choose Your Own Adventure,Political Sim,Management,Interactive Fiction,Political,Atmospheric,Point & Click,Alternate History,First-Person,Singleplayer,Indie"
Core Keeper,https://store.steampowered.com/app/1621690/Core_Keeper/?snr=1_7_7_7000_150_39,"Early Access,Pixel Graphics,Sandbox,Online Co-Op,Open World Survival Craft,Adventure,2D,Survival,Crafting,Dungeon Crawler,Exploration,Farming Sim,Procedural Generation,Building,Mining,Relaxing,Cooking,Simulation,Mystery,Atmospheric"
Surgeon Simulator: Experience Reality,https://store.steampowered.com/app/518920/Surgeon_Simulator_Experience_Reality/?snr=1_7_7_7000_150_39,"Simulation,VR,Medical Sim,Indie,Gore,Violent,Action,Memes,Funny,Blood"
Best Month Ever!,https://store.steampowered.com/app/1684400/Best_Month_Ever/?snr=1_7_7_7000_150_39,"Emotional,Point & Click,Female Protagonist,Choices Matter,Wholesome,Story Rich,2D,2.5D,Multiple Endings,Colorful,Drama,Adventure,Atmospheric,Cinematic,Mystery,America,Singleplayer,Indie,Narrative,Interactive Fiction"
Eternal Evil,https://store.steampowered.com/app/1673630/Eternal_Evil/?snr=1_7_7_7000_150_39,"Survival Horror,Horror,First-Person,Singleplayer,Sexual Content,Zombies,Action,Gore,Violent,Atmospheric,Story Rich,FPS,Dark,Psychological Horror,Survival,Adventure,Open World,Nudity,Vampire,Shooter"
WORLD OF HORROR,https://store.steampowered.com/app/913740/WORLD_OF_HORROR/?snr=1_7_7_7000_150_39,"Early Access,Horror,Survival Horror,Lovecraftian,Point & Click,Roguelite,Pixel Graphics,Psychological Horror,Unforgiving,2D,RPG,Roguelike,Turn-Based Combat,Survival,Card Game,Anime,Atmospheric,Mystery,Moddable,Adventure"
Симулятор Прыгания по Гаражам,https://store.steampowered.com/app/1529710/_/?snr=1_7_7_7000_150_40,"Simulation,Memes,Comedy,First-Person,Realistic,Action,3D,Singleplayer,1990's,Walking Simulator,Immersive Sim,Life Sim,Emotional,Parkour,Artificial Intelligence,Linear,Conversation"
Chill Corner,https://store.steampowered.com/app/1749630/Chill_Corner/?snr=1_7_7_7000_150_40,"Relaxing,Free to Play,Atmospheric,Idler,Casual,Simulation,Music,Utilities,Life Sim,Cute,Clicker,3D,Colorful,Indie,Singleplayer,Emotional,Management,Time Manipulation,Anime,Point & Click"
Fun with Ragdolls: The Game,https://store.steampowered.com/app/1142500/Fun_with_Ragdolls_The_Game/?snr=1_7_7_7000_150_39,"Physics,Sandbox,Funny,Simulation,Action,Indie,Building,Singleplayer,3D,Family Friendly,Adventure,Multiplayer,Comedy,Games Workshop,Colorful,Destruction,Controller,Third Person,Open World,Moddable"
HARD BULLET,https://store.steampowered.com/app/1294760/HARD_BULLET/?snr=1_7_7_7000_150_40,"VR,Gore,Action,Simulation,Violent,Sandbox,Indie,Physics,Early Access,Shooter,Adventure,Arena Shooter,Cinematic,First-Person,Action-Adventure,Bullet Time,Destruction,Shoot 'Em Up,Atmospheric,Arcade"
Love Tavern,https://store.steampowered.com/app/1354230/Love_Tavern/?snr=1_7_7_7000_150_40,"Early Access,Sexual Content,Management,Building,Simulation,Time Management,City Builder,Colony Sim,God Game,Dating Sim,Life Sim,Immersive Sim,Collectathon,Resource Management,Cooking,2.5D,Fantasy,Funny,Character Customization,Casual"
Monster Train,https://store.steampowered.com/app/1102190/Monster_Train/?snr=1_7_7_7000_150_40,"Card Battler,Roguelite,Card Game,Turn-Based Tactics,Roguelike,Deckbuilding,PvP,Difficult,Turn-Based Strategy,Strategy,RPG,Roguelike Deckbuilder,Turn-Based Combat,Choices Matter,Procedural Generation,Colorful,Fantasy,Demons,Trains,Magic"
Bad North: Jotunn Edition,https://store.steampowered.com/app/688420/Bad_North_Jotunn_Edition/?snr=1_7_7_7000_150_40,"Real Time Tactics,Roguelite,Minimalist,Tower Defense,Strategy,Cute,RTS,Simulation,Action Roguelike,Action,Tactical,Singleplayer,Touch-Friendly,Casual,Stylized,Isometric,Difficult,Atmospheric,Perma Death,Roguelike"
